PFI,EZI_ADD,SRC_VERIF,PROPSTATUS,GCODEFEAT,LOC_DESC,BLGUNTTYP,HSAUNITID,BUNIT_PRE1,BUNIT_ID1,BUNIT_SUF1,BUNIT_PRE2,BUNIT_ID2,BUNIT_SUF2,FLOOR_TYPE,FLOOR_NO_1,FLOOR_NO_2,BUILDING,COMPLEX,HSE_PREF1,HSE_NUM1,HSE_SUF1,HSE_PREF2,HSE_NUM2,HSE_SUF2,DISP_NUM1,ROAD_NAME,ROAD_TYPE,RD_SUF,LOCALITY,STATE,POSTCODE,ACCESSTYPE,x,y
125371340,NORTH LAKE ROAD DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,NORTH LAKE,ROAD,,DONALD,VIC,3480,L,143.02197377400012,-36.23596051299995
125371352,WOOLSHED LANE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,WOOLSHED,LANE,,DONALD,VIC,3480,L,143.02377150300003,-36.24080392299993
125374746,CORACK CEMETERY ROAD CORACK 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,CORACK CEMETERY,ROAD,,CORACK,VIC,3480,L,142.97783177700012,-36.16498119999994
125374778,3326 WILKUR-WATCHUPGA ROAD CURYO 3483,2009-12-10,A,E,,,,,,,,,,,,,BLENNER VILLE,,,3326.0,,,,,,WILKUR-WATCHUPGA,ROAD,,CURYO,VIC,3483,L,142.7108689920001,-35.81839290099998
125532200,27 CORACK STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,27.0,,,,,,CORACK,STREET,,DONALD,VIC,3480,L,142.99072103600008,-36.37878788199998
125607102,SHERIDANS LANE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,SHERIDANS,LANE,,DONALD,VIC,3480,L,142.92495677800002,-36.25497154699997
125607110,WEST LAKE ROAD DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,WEST LAKE,ROAD,,DONALD,VIC,3480,L,142.9316907650001,-36.26874484699994
51056889,5 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,5.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.51273730900004,-37.66912725399993
100025107,4 MCCRACKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,4.0,,,,,,MCCRACKEN,AVENUE,,DONALD,VIC,3480,L,142.97525412900006,-36.36568330099993
100025115,20-22 MCCRACKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,20.0,,,22.0,,,MCCRACKEN,AVENUE,,DONALD,VIC,3480,L,142.97417887900008,-36.367487540999946
100025130,26A MCCRACKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,26.0,A,,,,,MCCRACKEN,AVENUE,,DONALD,VIC,3480,L,142.9737387790001,-36.368225980999966
100025151,34 MCCRACKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,34.0,,,,,,MCCRACKEN,AVENUE,,DONALD,VIC,3480,L,142.97331133900002,-36.36894317099996
100026456,180 WOODS STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,180.0,,,,,,WOODS,STREET,,DONALD,VIC,3480,L,142.9886965060001,-36.37624649199995
100026474,184 WOODS STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,184.0,,,,,,WOODS,STREET,,DONALD,VIC,3480,L,142.9890537260001,-36.37647888199996
100026885,50-52 AITKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,50.0,,,52.0,,,AITKEN,AVENUE,,DONALD,VIC,3480,L,142.9730656800001,-36.36178727999993
100028612,65 WOODS STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,65.0,,,,,,WOODS,STREET,,DONALD,VIC,3480,L,142.98287996800002,-36.37078559099996
100029920,173 WOODS STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,173.0,,,,,,WOODS,STREET,,DONALD,VIC,3480,L,142.98927027600007,-36.37596147199997
51056891,7 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,7.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.51289710100002,-37.66899882499996
53141935,SINGLE TREE ROAD DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,SINGLE TREE,ROAD,,DONALD,VIC,3480,L,142.91373894600008,-36.30004497699997
53167846,100 GLENLOTH ROAD GLENLOTH 3527,2009-12-10,A,E,,,,,,,,,,,,,,,,100.0,,,,,,GLENLOTH,ROAD,,GLENLOTH,VIC,3527,L,143.34985137800004,-36.13930849199994
54458926,19 BORSCHMANN ROAD LIMA SOUTH 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,19.0,,,,,,BORSCHMANN,ROAD,,LIMA SOUTH,VIC,3673,L,146.0067963890001,-36.82483399499995
54458939,WARNOCK ROAD SWANPOOL 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,WARNOCK,ROAD,,SWANPOOL,VIC,3673,L,146.01667540300002,-36.76817115499995
54458955,2718 SAMARIA ROAD SAMARIA 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,2718.0,,,,,,SAMARIA,ROAD,,SAMARIA,VIC,3673,L,146.0583941650001,-36.77846915799995
54458970,60 SPINNEY LANE SAMARIA 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,60.0,,,,,,SPINNEY,LANE,,SAMARIA,VIC,3673,L,146.08227118800005,-36.81067501999996
54458976,64 SPRING CREEK ROAD TATONG 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,64.0,,,,,,SPRING CREEK,ROAD,,TATONG,VIC,3673,L,146.1221285690001,-36.83200666299996
54380293,MITCHELL ROAD MOORNGAG 3673,,A,V,,,,,,,,,,,,,,,,,,,,,,MITCHELL,ROAD,,MOORNGAG,VIC,3673,L,146.07626250200008,-36.77676656899996
54380349,128 MT SAMARIA ROAD SAMARIA 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,128.0,,,,,,MT SAMARIA,ROAD,,SAMARIA,VIC,3673,L,146.05588544300008,-36.798443317999954
54380354,96 EXTON ROAD SAMARIA 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,96.0,,,,,,EXTON,ROAD,,SAMARIA,VIC,3673,L,146.06736961,-36.80902669899996
54380373,87 SPRING CREEK ROAD TATONG 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,87.0,,,,,,SPRING CREEK,ROAD,,TATONG,VIC,3673,L,146.1220478680001,-36.83416050299997
54380375,EWEN TRACK SAMARIA 3673,,A,V,,,,,,,,,,,,,,,,,,,,,,EWEN,TRACK,,SAMARIA,VIC,3673,L,146.043770192,-36.82720059699994
54380422,TIGER HILL ROAD TATONG 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,TIGER HILL,ROAD,,TATONG,VIC,3673,L,146.18246295300003,-36.795601156999965
54380452,TIGER HILL ROAD TATONG 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,TIGER HILL,ROAD,,TATONG,VIC,3673,L,146.1090604420001,-36.73028353199993
54380473,8 TIGER HILL ROAD TATONG 3673,2009-01-19,A,E,,,,,,,,,,,,,TATONG HALL,,,8.0,,,,,,TIGER HILL,ROAD,,TATONG,VIC,3673,L,146.10926187200005,-36.73074193199994
54380482,TIGER HILL ROAD TATONG 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,TIGER HILL,ROAD,,TATONG,VIC,3673,L,146.11227122200012,-36.72881493199998
54380498,TATONG-MOORNGAG ROAD TATONG 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,TATONG-MOORNGAG,ROAD,,TATONG,VIC,3673,L,146.1006676430001,-36.73528710099998
54380518,COLEHURST ROAD TATONG 3673,,A,V,,,,,,,,,,,,,,,,,,,,,,COLEHURST,ROAD,,TATONG,VIC,3673,L,146.07771241300009,-36.67685697899998
54459204,64 BORSCHMANN ROAD LIMA SOUTH 3673,2009-01-19,A,E,,,,,,,,,,,,,KOOLATONG,,,64.0,,,,,,BORSCHMANN,ROAD,,LIMA SOUTH,VIC,3673,L,146.0013763390001,-36.825158113999976
54179035,4009 BIRCHIP-SEA LAKE ROAD BERRIWILLOCK 3531,2009-12-10,A,E,,,,,,,,,,,,,,,,4009.0,,,,,,BIRCHIP-SEA LAKE,ROAD,,BERRIWILLOCK,VIC,3531,L,142.8517019850001,-35.644472528999984
54179047,46 ANDERSON AVENUE BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,46.0,,,,,,ANDERSON,AVENUE,,BERRIWILLOCK,VIC,3531,L,142.9970641320001,-35.642872126999976
51056893,9 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,9.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.51298445600003,-37.66878787599995
54179049,10 WARNE STREET BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,10.0,,,,,,WARNE,STREET,,BERRIWILLOCK,VIC,3531,L,142.9957975220001,-35.64296787699993
51056784,10 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,10.0,,,,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.51182496600006,-37.66865292799997
51056786,12 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,12.0,,,,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.51191413700008,-37.66839580099997
54179051,16 WARNE STREET BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,16.0,,,,,,WARNE,STREET,,BERRIWILLOCK,VIC,3531,L,142.99504834200002,-35.64296854699995
54179054,BERRIWILLOCK NORTH ROAD BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,BERRIWILLOCK NORTH,ROAD,,BERRIWILLOCK,VIC,3531,L,142.9970720230001,-35.62722410699996
51056895,17 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,17.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.5140702000001,-37.66818580299997
54179064,GODWINS ROAD BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,GODWINS,ROAD,,BERRIWILLOCK,VIC,3531,L,142.95346766800003,-35.64967443499995
51056898,19 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,19.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.51428670500002,-37.668089349999946
54179092,BIBBYS ROAD SUTTON 3530,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,BIBBYS,ROAD,,SUTTON,VIC,3530,L,142.96096724000006,-35.72646121599996
54179099,MCNALLY ROAD BERRIWILLOCK 3531,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,MCNALLY,ROAD,,BERRIWILLOCK,VIC,3531,L,142.94936532300005,-35.707999444999984
51056900,21 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,21.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.5144697170001,-37.66800023999997
51056619,23 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,23.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.51465324700007,-37.66792111199993
51056790,16 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,16.0,,,,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.51206896700012,-37.66791238699994
54181016,CHARLTON-JEFFCOTT ROAD CHARLTON 3525,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,CHARLTON-JEFFCOTT,ROAD,,CHARLTON,VIC,3525,L,143.23222272300006,-36.30223385599993
54177684,623 DUMOSA-BIRCHIP ROAD NARRAPORT 3483,2009-12-10,A,E,,,,,,,,,,,,,,,,623.0,,,,,,DUMOSA-BIRCHIP,ROAD,,NARRAPORT,VIC,3483,L,143.09641586500004,-35.97631736499994
54177692,M RYANS ROAD DUMOSA 3527,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,M RYANS,ROAD,,DUMOSA,VIC,3527,L,143.12321497300002,-35.95559373699996
54177715,1304 DUMOSA-BIRCHIP ROAD NARRAPORT 3483,2009-12-10,A,E,,,,,,,,,,,,,,,,1304.0,,,,,,DUMOSA-BIRCHIP,ROAD,,NARRAPORT,VIC,3483,L,143.17165250200003,-35.98173025999995
51056621,25 MT RIDDELL ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,25.0,,,,,,MT RIDDELL,ROAD,,HEALESVILLE,VIC,3777,L,145.5148732980001,-37.667821507999975
54177731,BRYCES ROAD WHIRILY 3483,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,BRYCES,ROAD,,WHIRILY,VIC,3483,L,143.02921857900003,-35.94139249099993
51056792,18-20 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,18.0,,,20.0,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.5121636330001,-37.66766124199995
54177765,BARBERS ROAD THALIA 3527,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,BARBERS,ROAD,,THALIA,VIC,3527,L,143.06333389000008,-36.087193653999975
51056994,1 STEEL STREET HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,1.0,,,,,,STEEL,STREET,,HEALESVILLE,VIC,3777,L,145.5152310730001,-37.667617064999945
54177781,79 COOKS AND KERRS ROAD NARRAPORT 3483,2009-12-10,A,E,,,,,,,,,,,,,,,,79.0,,,,,,COOKS AND KERRS,ROAD,,NARRAPORT,VIC,3483,L,143.03154346600002,-36.07800458199995
54177791,COOKS AND KERRS ROAD NARRAPORT 3483,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,COOKS AND KERRS,ROAD,,NARRAPORT,VIC,3483,L,143.05483493400004,-36.06578782399998
51056562,3 STEEL STREET HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,3.0,,,,,,STEEL,STREET,,HEALESVILLE,VIC,3777,L,145.515120668,-37.667453561999935
51056794,22 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,22.0,,,,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.51228064100007,-37.667349126999966
54177833,DONALD-SWAN HILL ROAD THALIA 3527,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,DONALD-SWAN HILL,ROAD,,THALIA,VIC,3527,L,143.08639750800012,-36.07238534499993
51056995,5 STEEL STREET HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,5.0,,,,,,STEEL,STREET,,HEALESVILLE,VIC,3777,L,145.51500992800004,-37.66730807499994
53179234,AITKEN AVENUE DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,AITKEN,AVENUE,,DONALD,VIC,3480,L,142.9786009290001,-36.36675400099995
51056564,7 STEEL STREET HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,7.0,,,,,,STEEL,STREET,,HEALESVILLE,VIC,3777,L,145.51491033500008,-37.66717170199996
51575724,27-29 MAROONDAH HIGHWAY HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,27.0,,,29.0,,,MAROONDAH,HIGHWAY,,HEALESVILLE,VIC,3777,L,145.5118150080001,-37.66707395999998
51056971,4 STEEL STREET HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,4.0,,,,,,STEEL,STREET,,HEALESVILLE,VIC,3777,L,145.51528934200007,-37.66705177399996
53333611,14 MCCULLOCH STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,14.0,,,,,,MCCULLOCH,STREET,,DONALD,VIC,3480,L,142.98430175800002,-36.369620890999954
54165521,WINTON-GLENROWAN ROAD GLENROWAN WEST 3675,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,WINTON-GLENROWAN,ROAD,,GLENROWAN WEST,VIC,3675,L,146.13480766500004,-36.49088704199994
54165536,54 ELEVEN MILE CREEK ROAD GLENROWAN WEST 3675,2009-01-19,A,E,,,,,,,,,,,,,,,,54.0,,,,,,ELEVEN MILE CREEK,ROAD,,GLENROWAN WEST,VIC,3675,L,146.146190713,-36.49098723299994
100071104,688 BERRIWILLOCK NORTH ROAD BOIGBEAT 3531,2009-12-10,A,E,,,,,,,,,,,,,,,,688.0,,,,,,BERRIWILLOCK NORTH,ROAD,,BOIGBEAT,VIC,3531,L,142.99828159800006,-35.57459151699993
100072348,CORACK-WYCHEPROOF ROAD WYCHEPROOF SOUTH 3527,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,CORACK-WYCHEPROOF,ROAD,,WYCHEPROOF SOUTH,VIC,3527,L,143.18964282500008,-36.13428919199998
100036060,5 BYRNE STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,5.0,,,,,,BYRNE,STREET,,DONALD,VIC,3480,L,142.9818953780001,-36.37153461099996
100329966,24 ALFRED STREET DONALD 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,24.0,,,,,,ALFRED,STREET,,DONALD,VIC,3480,L,142.99209217600003,-36.374565781999934
100661128,512 WILD DOG FENCE ROAD CURYO 3483,2009-12-10,A,E,,,,,,,,,,,,,,,,512.0,,,,,,WILD DOG FENCE,ROAD,,CURYO,VIC,3483,L,142.79745425500005,-35.85359380699998
100662063,166 DONALD SOUTH ROAD DONALD 3480,2009-12-10,A,E,,,,,,,,,,,,,,,,166.0,,,,,,DONALD SOUTH,ROAD,,DONALD,VIC,3480,L,142.9828076760001,-36.38635831099998
100668145,4647 DONALD-SWAN HILL ROAD DUMOSA 3527,2009-12-10,A,E,,,,,,,,,,,,,,,,4647.0,,,,,,DONALD-SWAN HILL,ROAD,,DUMOSA,VIC,3527,L,143.22511146800002,-35.93803267299995
100668996,3684 BORUNG HIGHWAY DONALD 3480,2009-12-10,A,E,,,,,,,,,,,,,,,,3684.0,,,,,,BORUNG,HIGHWAY,,DONALD,VIC,3480,L,142.99040673000002,-36.334582970999975
54381985,LAWSON ROAD GOORAMBAT 3725,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,LAWSON,ROAD,,GOORAMBAT,VIC,3725,L,145.94929213800003,-36.37444954799997
54382030,FLYNN ROAD DEVENISH 3726,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,FLYNN,ROAD,,DEVENISH,VIC,3726,L,145.90621673700002,-36.35934629399998
54382116,662 BOXWOOD ROAD DEVENISH 3726,2009-01-19,A,E,,,,,,,,,,,,,RATHCOOLE,,,662.0,,,,,,BOXWOOD,ROAD,,DEVENISH,VIC,3726,L,145.87254730600011,-36.32226420199993
54382119,1156 BENALLA BOUNDARY ROAD BOXWOOD 3725,2009-01-19,A,E,,,,,,,,,,,,,,,,1156.0,,,,,,BENALLA BOUNDARY,ROAD,,BOXWOOD,VIC,3725,L,145.79841386700002,-36.332846366999945
54460362,453 BASIN ROAD TARNOOK 3670,2009-01-19,A,E,,,,,,,,,,,,,CARRAMAR,,,453.0,,,,,,BASIN,ROAD,,TARNOOK,VIC,3670,L,145.89393509900003,-36.53708364499994
54460368,611 BASIN ROAD TARNOOK 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,611.0,,,,,,BASIN,ROAD,,TARNOOK,VIC,3670,L,145.87628059200006,-36.53710331299993
54460380,843 GOOMALIBEE ROAD GOOMALIBEE 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,843.0,,,,,,GOOMALIBEE,ROAD,,GOOMALIBEE,VIC,3673,L,145.91680245100008,-36.48958371599997
54460453,9 BRAESIDE LANE TARNOOK 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,9.0,,,,,,BRAESIDE,LANE,,TARNOOK,VIC,3670,L,145.88113428200006,-36.53595008399998
54460336,1651 DOOKIE-DEVENISH ROAD DEVENISH 3726,2009-01-19,A,E,,,,,,,,,,,,,,,,1651.0,,,,,,DOOKIE-DEVENISH,ROAD,,DEVENISH,VIC,3726,L,145.88203995300012,-36.337777942999935
54460471,131 TAYLOR ROAD GOORAMBAT 3725,2009-01-19,A,E,,,,,,,,,,,,,,,,131.0,,,,,,TAYLOR,ROAD,,GOORAMBAT,VIC,3725,L,145.90682510800002,-36.44331907499998
54460489,289 GOORAMBAT-THOONA ROAD GOORAMBAT 3725,2011-11-30,A,E,,,,,,,,,,,,,,,,289.0,,,,,,GOORAMBAT-THOONA,ROAD,,GOORAMBAT,VIC,3725,L,145.95171464400005,-36.40757633799996
54460508,555 GOORAMBAT-THOONA ROAD GOORAMBAT 3725,2009-01-19,A,E,,,,,,,,,,,,,,,,555.0,,,,,,GOORAMBAT-THOONA,ROAD,,GOORAMBAT,VIC,3725,L,145.97597253100002,-36.398768469999936
54460540,145 CARROLL ROAD BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,HOMEWOOD,,,145.0,,,,,,CARROLL,ROAD,,BADDAGINNIE,VIC,3670,L,145.89684416600005,-36.56552033499997
54460890,36 SARGEANT STREET THOONA 3726,2009-01-19,A,E,,,,,,,,,,,,,,,,36.0,,,,,,SARGEANT,STREET,,THOONA,VIC,3726,L,146.07695103100002,-36.34081383699999
54460905,90 PALMERSTON STREET BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,90.0,,,,,,PALMERSTON,STREET,,BADDAGINNIE,VIC,3670,L,145.858758619,-36.587553362999984
54460906,5 ELGIN STREET BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,5.0,,,,,,ELGIN,STREET,,BADDAGINNIE,VIC,3670,L,145.8593467490001,-36.58794298299995
54460911,401 BENALLA-TATONG ROAD BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,BLIND CREEK,,,401.0,,,,,,BENALLA-TATONG,ROAD,,BENALLA,VIC,3672,L,145.99747324800012,-36.579616621999946
54583157,BAILEYS ROAD TAMINICK 3675,,A,V,,,,,,,,,,,,,,,,,,,,,,BAILEYS,ROAD,,TAMINICK,VIC,3675,L,146.19581277800012,-36.37648776599997
51258786,HOGANS ROAD JEFFCOTT 3480,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,HOGANS,ROAD,,JEFFCOTT,VIC,3480,L,143.16194397900006,-36.356014131999984
51940165,2485 GALAQUIL EAST ROAD WILKUR 3393,2009-12-10,A,E,,,,,,,,,,,,,,,,2485.0,,,,,,GALAQUIL EAST,ROAD,,WILKUR,VIC,3393,L,142.68224786100006,-35.99757956099995
51942248,BENNETTS ROAD CHARLTON 3525,2009-12-10,A,V,,,,,,,,,,,,,,,,,,,,,,BENNETTS,ROAD,,CHARLTON,VIC,3525,L,143.29774719700004,-36.24606410899997
54461011,107 NORTH ROAD BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,107.0,,,,,,NORTH,ROAD,,BENALLA,VIC,3672,L,145.99104876500007,-36.52019130199994
54461014,187 NORTH ROAD BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,187.0,,,,,,NORTH,ROAD,,BENALLA,VIC,3672,L,145.98907809600007,-36.51371102099995
54461029,27 KIRKLAND DRIVE BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,27.0,,,,,,KIRKLAND,DRIVE,,BENALLA,VIC,3672,L,145.99249284400003,-36.52795975199996
54461034,63 KIRKLAND DRIVE BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,63.0,,,,,,KIRKLAND,DRIVE,,BENALLA,VIC,3672,L,145.99317972400002,-36.52467163199998
54461059,115 BADDAGINNIE-WARRENBAYNE ROAD BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,115.0,,,,,,BADDAGINNIE-WARRENBAYNE,ROAD,,BADDAGINNIE,VIC,3670,L,145.86522452600002,-36.611639072999935
54461066,105 BURSTON ROAD BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,105.0,,,,,,BURSTON,ROAD,,BENALLA,VIC,3672,L,145.9778037100001,-36.49633365099993
54461072,GOLDEN VALE ROAD BENALLA 3672,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,GOLDEN VALE,ROAD,,BENALLA,VIC,3672,L,145.9437205370001,-36.57148572899996
54383908,BENALLA-TATONG ROAD BENALLA 3672,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,BENALLA-TATONG,ROAD,,BENALLA,VIC,3672,L,146.01083365300008,-36.59781151399994
54461630,445 COOK ROAD BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,445.0,,,,,,COOK,ROAD,,BADDAGINNIE,VIC,3670,L,145.87725428300007,-36.61562950399997
54461634,37 PALMERSTON STREET BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,37.0,,,,,,PALMERSTON,STREET,,BADDAGINNIE,VIC,3670,L,145.8601758090001,-36.59151530299994
54461636,93 HOSSACK ROAD BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,ERIN VALE,,,93.0,,,,,,HOSSACK,ROAD,,BADDAGINNIE,VIC,3670,L,145.86897455700012,-36.59068882299994
54383872,746 KILFEERA ROAD BENALLA 3672,2009-01-19,A,E,,,,,,,,,,,,,,,,746.0,,,,,,KILFEERA,ROAD,,BENALLA,VIC,3672,L,146.06231039500005,-36.59369339699998
54461643,19 ELGIN STREET BADDAGINNIE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,19.0,,,,,,ELGIN,STREET,,BADDAGINNIE,VIC,3670,L,145.86074994900002,-36.58744624299993
54384585,CHESNEY VALE ROAD THOONA 3726,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,CHESNEY VALE,ROAD,,THOONA,VIC,3726,L,146.0599662010001,-36.37083054599998
54384586,AMERY ROAD THOONA 3726,,A,V,,,,,,,,,,,,,,,,,,,,,,AMERY,ROAD,,THOONA,VIC,3726,L,146.08493911000005,-36.339638656999966
54384591,386 LEE ROAD WINTON 3673,2009-01-19,A,E,,,,,,,,,,,,,,,,386.0,,,,,,LEE,ROAD,,WINTON,VIC,3673,L,146.10219938000012,-36.49701958999998
54384606,WHITES ROAD WARRENBAYNE 3670,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,WHITES,ROAD,,WARRENBAYNE,VIC,3670,L,145.86603203000004,-36.666865523999945
54384608,WINTON-LURG ROAD LURG 3673,2009-01-19,A,V,,,,,,,,,,,,,,,,,,,,,,WINTON-LURG,ROAD,,LURG,VIC,3673,L,146.1287989750001,-36.58343235199993
54426631,55 WILKINSON TRACK WARRENBAYNE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,55.0,,,,,,WILKINSON,TRACK,,WARRENBAYNE,VIC,3670,L,145.85314284900005,-36.694969982999964
54426634,315 DAVIES ROAD WARRENBAYNE 3670,2009-01-19,A,E,,,,,,,,,,,,,,,,315.0,,,,,,DAVIES,ROAD,,WARRENBAYNE,VIC,3670,L,145.85014700600004,-36.72025364299998
